model,seed,condition,cohort,family_id,nll,token_count
transformer_s,1,clean,control,family_28fe60087b2cd721,0.8024944381904422,6356
transformer_s,1,clean,control,family_0431bffd214ca7bc,0.5698768433281897,12523
transformer_s,1,clean,control,family_c0f46844b9a3878a,0.7224623499820637,5396
transformer_s,1,clean,control,family_97885d2353dfa64d,0.8444039633151571,759
transformer_s,1,clean,control,family_09c83fb2711d64d5,0.7746724296598398,267
transformer_s,1,clean,control,family_a48d659018922846,0.9448118534354341,15333
transformer_s,1,clean,control,family_d52dd246b31007f3,1.2498615705344913,2798
transformer_s,1,clean,control,family_2acca371576a6fd6,1.1437965770821306,9826
transformer_s,1,clean,control,family_08689d6c3fd6e06a,1.0494588863250263,16826
transformer_s,1,clean,control,family_65831b5b1b3a29fa,1.025590716857343,1211
transformer_s,1,clean,control,family_82bd7085a31a7554,1.1390161422004395,872
transformer_s,1,clean,control,family_c88efe0ec26b43e3,0.6846808195114136,327
transformer_s,1,clean,control,family_f45bf2582f059a32,1.003472669299662,2254
transformer_s,1,clean,control,family_35f68b61619872a8,0.7439538653887493,2556
transformer_s,1,clean,control,family_840a6921e02d98c7,1.6146501302719116,131
transformer_s,1,clean,control,family_07b4a78bd4df5db4,0.8202279225275172,5574
transformer_s,1,clean,control,family_b520ad73480ac213,0.6501310091548496,11925
transformer_s,1,clean,control,family_06501bb82c35d53d,0.9105256339834771,1554
transformer_s,1,clean,control,family_43b744922bc6a2b7,0.7055554003631083,2852
transformer_s,1,clean,control,family_08cdd9141b42b8a6,0.43929107252646377,1296
transformer_s,1,clean,control,family_8dd64a20ac498091,1.1874728037222795,3477
transformer_s,1,clean,control,family_8a75620caa46a4bb,1.0082210329213368,2796
transformer_s,1,clean,control,family_7133a47758bc1e83,0.5827153615953221,2834
transformer_s,1,clean,control,family_7674fcfd8eb0f8a6,1.0284857749938965,388
transformer_s,1,clean,control,family_b16129a99034b8c9,1.019535192027079,734
transformer_s,1,clean,control,family_9a211141e0be1d71,0.7301107088180437,3285
transformer_s,1,clean,control,family_ad2b3cd2ed862d0c,0.8190783280438604,10652
transformer_s,1,clean,control,family_705c36bdf218eff1,0.9754663588088236,1863
transformer_s,1,clean,clean_validation,family_506bf4406cb0d194,0.9420765009870707,1121
transformer_s,1,clean,clean_validation,family_8c2d85eda3c6c0af,0.6020309633102969,1035
transformer_s,1,clean,clean_validation,family_53d69e3df7c4019e,0.64569455585782,7667
transformer_s,1,clean,clean_validation,family_0682993cd6dae2ed,1.1515711436237674,1543
transformer_s,1,clean,clean_validation,family_c2107d3bea36abf9,1.057250534643594,367
transformer_s,1,clean,clean_validation,family_13ece3a8f78f89a2,1.254063752075659,2106
transformer_s,1,clean,clean_validation,family_7535ae77a17dc02e,0.8065003156661987,301
transformer_s,1,clean,clean_validation,family_fa76be46983f7f33,0.7913099742950277,282
transformer_s,1,clean,clean_validation,family_cb253f56c14aaef0,0.9713888183683088,10835
transformer_s,1,clean,clean_validation,family_3e4cb248c8f64e86,1.0459285895758812,2180
transformer_s,1,clean,clean_validation,family_8b8ebcd5a49b5c95,0.7099373936653137,216
transformer_s,1,clean,clean_validation,family_3cd795074901ac53,0.7451224443926776,4678
transformer_s,1,clean,clean_validation,family_94d17723c53c0857,1.3924813684682513,688
transformer_s,1,clean,clean_validation,family_b3d7700f2724b4da,0.39852122762732095,1686
transformer_s,1,clean,clean_validation,family_200325224f3118ec,0.5685473838547012,4418
transformer_s,1,clean,clean_validation,family_a2007ec7c2f39458,0.8733067392904225,598
transformer_s,1,clean,clean_validation,family_0156d6f8bec156a8,0.7922711731301033,2021
transformer_s,1,clean,clean_validation,family_98e69521d6d5ed6a,0.8359419069864005,10470
transformer_s,1,clean,clean_validation,family_d903612ae7a3b48e,1.1134463589994983,1442
transformer_s,1,clean,clean_validation,family_1de7a628296b57e3,0.5872892964486014,8845
transformer_s,1,clean,clean_validation,family_9868fe525e6f6581,0.798784077167511,261
transformer_s,1,clean,clean_validation,family_0f10a03796a0c09e,0.6944420152407994,2133
transformer_s,1,clean,clean_validation,family_c6a487213dca86b0,0.9783244492238915,4649
transformer_s,1,clean,clean_validation,family_4c360aa749c4a1ef,0.8059066143959027,5403
transformer_s,1,clean,clean_validation,family_9cec718d857c608f,0.7995788304226895,28440
transformer_s,1,clean,clean_validation,family_156ffd19a0eec30a,0.20286747991813572,2912
transformer_s,1,clean,clean_validation,family_e4f029933a31381d,0.5880483598546071,1477
transformer_s,1,clean,clean_validation,family_2aeac1591f6f74ea,1.368118679308841,13719
transformer_s,1,clean,clean_validation,family_b476be0b49274370,1.0101236874609116,697
transformer_s,1,clean,clean_validation,family_9d6498c1a4edbe8c,0.6867581562402852,6384
transformer_s,1,clean,clean_validation,family_177773ab1cfd2532,1.1232227028073458,8797
transformer_s,1,clean,clean_validation,family_1ea2a219a2bdf844,0.9120184519856446,6151
transformer_s,1,clean,clean_validation,family_3dd1e430f3ee7446,1.2022476580971522,1692
transformer_s,1,clean,clean_validation,family_44f2b0e77f4af418,0.9363906383514404,256
transformer_s,1,clean,clean_validation,family_620599f8e0ecd444,0.6200235135331501,2099
transformer_s,1,clean,clean_validation,family_1ddad3a2c05e2680,0.6829185485839844,211
transformer_s,1,clean,clean_validation,family_5174bcfb395c6c93,1.0573670951060261,1179
transformer_s,1,clean,clean_validation,family_752e5140a83655db,0.5938284647827975,5284
transformer_s,1,clean,clean_validation,family_ad503dfcc1e63e96,0.6697089541359219,4491
transformer_s,1,clean,clean_validation,family_af0d017372cb2ffa,1.0809055279591762,2725
transformer_s,1,clean,clean_validation,family_83ead3d96159a25d,0.8562078733902586,15417
transformer_s,1,clean,clean_validation,family_03bc829a418eac27,1.25933801681819,20099
transformer_s,1,clean,clean_validation,family_312947f388fcd367,0.8036518204124932,2869
transformer_s,1,clean,clean_validation,family_b0968c9d92a309da,0.8096179937935706,1378
transformer_s,1,clean,clean_validation,family_044026fc250ea949,0.6631893142927644,3434
transformer_s,1,clean,clean_validation,family_a77741e8f387ba1b,0.9413707503458348,2460
transformer_s,1,clean,clean_validation,family_e994803a7b762aa2,1.105266667763983,1076
transformer_s,1,clean,clean_validation,family_6417dd72b6af3eda,1.2416934581619574,7611
transformer_s,1,clean,clean_validation,family_0bab43cce14a333d,1.0236782076855548,14317
transformer_s,1,clean,clean_validation,family_9cc0d2dc7c97039d,0.29192884297253807,1303
transformer_s,1,clean,clean_validation,family_82a4b79ac7e84a17,0.5886252753839484,2182
transformer_s,1,clean,clean_validation,family_f4cb6b9481320847,1.0733222959782112,13780
transformer_s,1,clean,clean_validation,family_5bd01148f60d04e0,0.7649317178023501,4024
transformer_s,1,clean,clean_validation,family_17daca9afdd839fe,0.446263096888332,1806
transformer_s,1,clean,clean_validation,family_276804a34673f756,0.9425272676802923,538
transformer_s,1,clean,clean_validation,family_92b0513dee6f07dd,1.0439161640300318,5998
transformer_s,1,clean,clean_validation,family_9b1a4d796317c86e,0.5989168744274985,1092
transformer_s,1,clean,clean_validation,family_7cf31d6371e489fd,1.0718090130703533,2523
transformer_s,1,clean,clean_validation,family_705d9aa21ef59c14,0.9774648071800723,2766
transformer_s,1,clean,clean_validation,family_e7a8a4c136ad4c88,0.8798922905547936,8912
transformer_s,1,clean,clean_validation,family_2cd67233ffc8de8d,0.26782091201171965,654
transformer_s,1,clean,clean_validation,family_61367478b0d50a39,0.8562193399532759,4195
transformer_s,1,clean,clean_validation,family_6a5eb7c975a3a6a8,1.281488509424952,5468
transformer_s,1,clean,clean_validation,family_e9c05c6e37633fe0,0.7938357721465891,3567
transformer_s,1,clean,clean_validation,family_8209ef2211a8fa80,1.00849157731895,8451
transformer_s,1,clean,clean_validation,family_534587ddf3c590a6,0.8141098867071436,1880
transformer_s,1,clean,clean_validation,family_88000d4a34b43f6f,0.6438271840172566,13034
transformer_s,1,clean,clean_validation,family_09ba6788519a60f2,0.8462786078453064,357
transformer_s,1,clean,clean_validation,family_3297a1612112b3a9,0.812396424581521,3111
transformer_s,1,clean,clean_validation,family_77156022943ef360,0.7945826813465763,5018
transformer_s,1,clean,clean_validation,family_843eb0e7d3797357,0.6263107371691403,7328
transformer_s,1,clean,clean_validation,family_e3e1e8490f43c6b7,1.1456338276712852,3015
transformer_s,1,clean,clean_validation,family_33bc1bfb24a91122,0.5160266335407027,1377
transformer_s,1,clean,clean_validation,family_cef9e09ff37dd808,0.6316586136817932,201
transformer_s,1,clean,clean_validation,family_85be83889927906f,0.8775060035106612,5248
transformer_s,1,clean,clean_validation,family_933c96d2bfde210b,1.161327580288786,1727
transformer_s,1,clean,clean_validation,family_113476d14044fff1,1.157741128639051,10048
transformer_s,1,clean,clean_validation,family_b2cc89a22bd3650f,1.0176028123495326,15822
transformer_s,1,clean,clean_validation,family_009b778c57456b7a,0.6000478617736303,14004
transformer_s,1,clean,clean_validation,family_38ceea7c76f255b3,0.6213780402604463,1902
transformer_s,1,clean,clean_validation,family_7a48a7509f2ed688,0.9674298763275146,442
transformer_s,1,clean,clean_validation,family_a9e91a290c2b5c30,1.318517056854666,11424
transformer_s,1,clean,clean_validation,family_b22cb24378dd7aaa,0.5915327575284646,3612
transformer_s,1,clean,clean_validation,family_bdd6debf555477b4,0.8878731033476457,1179
transformer_s,1,clean,clean_validation,family_d997865401469e31,0.45074699109508876,2478
transformer_s,1,clean,clean_validation,family_1a70716ad19cc9d6,0.6621909822822056,14923
transformer_s,1,clean,clean_validation,family_cbf8d1e12b32df90,0.8110813522861184,7486
transformer_s,1,clean,clean_validation,family_1423635df94c5343,1.655069351196289,102
transformer_s,1,clean,clean_validation,family_5ec977e50f88a732,1.4113605910069316,6210
transformer_s,1,clean,clean_validation,family_13449e7cf493b2f6,1.5372340679168701,46
transformer_s,1,clean,clean_validation,family_fb7471c20f2b4aed,1.1377992717626288,1619
transformer_s,1,clean,clean_validation,family_502f200f3e0313b3,1.1397421942259136,1425
transformer_s,1,clean,clean_validation,family_06f033ae1dede60a,0.9808808575609846,5579
transformer_s,1,clean,clean_validation,family_d5bc99ec8cbbe193,0.48820822375500056,3871
transformer_s,1,clean,clean_validation,family_a913d556915e01ff,0.9731930333291184,844
transformer_s,1,clean,clean_validation,family_26d482864d00ab2a,1.0774278044700623,462
transformer_s,1,clean,clean_validation,family_9e1b57363d3766ce,0.8368801656501088,593
transformer_s,1,clean,clean_validation,family_b4dc091216fd58c5,1.0888091062765055,20615
transformer_s,1,clean,clean_validation,family_dd4daa9a12128180,0.7189888818471452,839
transformer_s,1,clean,clean_validation,family_6e4ca288c20596c8,0.7395048044488247,12260
transformer_s,1,clean,clean_validation,family_eb607bef12aaa172,0.9366780963830873,7092
transformer_s,1,clean,clean_validation,family_04b84faa8791236a,1.0080174509301243,498
transformer_s,1,clean,clean_validation,family_d3c3ffd4bf041662,0.9929935299469801,2505
transformer_s,1,clean,clean_validation,family_d204b7d342411c5e,1.215384488704752,2643
transformer_s,1,clean,clean_validation,family_82c86f72a6ba2d05,1.2976776007576525,49132
transformer_s,1,clean,clean_validation,family_213ae165418380ad,1.493538075405768,9141
transformer_s,1,clean,clean_validation,family_b4ad6d59b30dc431,0.8438876271247864,206
transformer_s,1,clean,clean_validation,family_66bfed3171c47d48,0.9042720956981461,5751
transformer_s,1,clean,clean_validation,family_1042e6cfc0da940b,0.784423058319252,1191
transformer_s,1,clean,clean_validation,family_1b004e877fd9c150,0.6905097964038588,1825
transformer_s,1,clean,clean_validation,family_cd0df1b5c356cfbf,0.6678161625402992,3043
transformer_s,1,clean,clean_validation,family_87bb078a1609e1d4,0.5203606911009603,6195
transformer_s,1,clean,clean_validation,family_365ed3f794ae6917,0.4133909507763302,5398
transformer_s,1,clean,clean_validation,family_64aded009d0aa19d,0.7397371920507818,5270
transformer_s,1,clean,clean_validation,family_62119591a5d0e802,1.5418540239334106,126
transformer_s,1,clean,clean_validation,family_2573c0454c4f3b47,1.0344886424248678,1425
transformer_s,1,clean,clean_validation,family_784552c59e6cde90,0.9315790233724728,3936
transformer_s,1,clean,clean_validation,family_a0873d1045e6de73,0.8211344861200156,8970
transformer_s,1,clean,clean_validation,family_d7f647fc704e4090,0.8783841729164124,261
transformer_s,1,clean,clean_validation,family_de177b5bfd3b4ad4,0.7114100456237793,582
transformer_s,1,clean,clean_validation,family_57d0908d211a3aeb,1.0904110670089722,271
transformer_s,1,clean,clean_validation,family_5f8fbce42478804e,0.6091929078102112,221
transformer_s,1,clean,clean_validation,family_48d0cb7d67246d93,1.2209976730071341,2286
transformer_s,1,clean,clean_validation,family_9f0867df23aab646,0.756783937630446,598
transformer_s,1,clean,clean_validation,family_60fbccdcfac8d45f,0.7836373746395111,1550
transformer_s,1,clean,clean_validation,family_222129623ae1d868,0.7311214456246545,3993
transformer_s,1,clean,clean_validation,family_d12ec4943d04fda6,1.260017536641375,3553
transformer_s,1,clean,clean_validation,family_ca5f7811310d4979,1.1984741687774658,613
transformer_s,1,clean,clean_validation,family_1a9b3b213cd3f0fe,0.9545411409264364,8917
transformer_s,1,clean,clean_validation,family_8597a33e1a97ed61,0.9978005419985874,6357
transformer_s,1,clean,clean_validation,family_34fbf3c76cd35578,0.6295529007911682,331
transformer_s,1,clean,clean_validation,family_064fc18d23d7f6e0,1.2939247913047915,1525
transformer_s,1,clean,clean_validation,family_1cb15a71042b13f5,0.6435130797835943,13091
transformer_s,1,clean,clean_validation,family_e6b4aacd5803536e,0.6741331633433555,412
transformer_s,1,clean,clean_validation,family_387cf57640b6d8de,0.825231757225245,2764
transformer_s,1,clean,clean_validation,family_2decb8320f2dfd02,0.8971692024699216,15176
transformer_s,1,clean,clean_validation,family_ac0f9bcdce618038,1.719718328453743,15931
transformer_s,1,clean,clean_validation,family_59a690110c469b8f,0.7635335326194763,221
transformer_s,1,clean,clean_validation,family_242be05bb379eeaa,0.9731769561767578,177
transformer_s,1,clean,clean_validation,family_8adbaad5b4f10b73,1.0207549333572388,291
transformer_s,1,clean,clean_validation,family_e7650acc72c99e33,0.8354460561526513,5841
transformer_s,1,clean,clean_validation,family_cc51c1d0bd72fc52,1.289512267127242,2629
transformer_s,1,clean,clean_validation,family_1fc3e8d69842199a,0.6367318630218506,271
transformer_s,1,clean,clean_validation,family_44bf22828218a5dc,0.7035030252513756,6498
transformer_s,1,clean,clean_validation,family_423514ea82205c90,1.5970439215025833,1045
transformer_s,1,clean,clean_validation,family_d065b978d8d6363c,0.8626384204872348,11303
transformer_s,1,clean,clean_validation,family_34c0276853df68f6,0.6401005152637406,13543
transformer_s,1,clean,clean_validation,family_1086f01990d35911,0.6249990525699797,1260
transformer_s,1,clean,clean_validation,family_272ea12129852d21,0.7246024434658591,6524
transformer_s,1,clean,clean_validation,family_ab58c5df98c64c96,0.5609582181060158,458
transformer_s,1,clean,clean_validation,family_05ac1b1c30b4cc2e,0.4416789124145688,6518
transformer_s,1,clean,clean_validation,family_57e56909cbd77983,1.3138587426943331,20441
transformer_s,1,clean,clean_validation,family_5dd2a8be853b78e8,0.43004900217056274,201
transformer_s,1,clean,clean_validation,family_9830d264b28c22a3,1.0756479111211052,1856
transformer_s,1,clean,clean_validation,family_142c201c93af1056,0.49600842595100403,196
transformer_s,1,clean,clean_validation,family_8dee2f974b6e774e,0.9617976591390004,859
transformer_s,1,clean,clean_validation,family_1714b2bcb66f3a32,0.7399914126388026,7603
transformer_s,1,clean,clean_validation,family_0b7033c8335243d6,1.143591785573864,4503
transformer_s,1,clean,clean_validation,family_f7fc3a6587acd552,1.305653775072399,30865
transformer_s,1,clean,clean_validation,family_3073b2c859362b6b,0.7243461108714206,1318
transformer_s,1,clean,clean_validation,family_1022f1461ea02448,1.072384238243103,682
transformer_s,1,clean,clean_validation,family_ccc461da40d9ac0d,0.8852018117904663,101
transformer_s,1,clean,clean_validation,family_4c7eec40a9857f16,1.216785127998204,6806
transformer_s,1,clean,clean_validation,family_ea447f225e37bcff,0.43218850553164195,1856
transformer_s,1,clean,clean_validation,family_3335e158c995dd8a,1.6210077981298763,7555
transformer_s,1,clean,clean_validation,family_d521b23ed1f019c7,1.0683402449272257,12481
transformer_s,1,clean,clean_validation,family_0134076cacfda355,0.9667708196180028,5235
transformer_s,1,clean,clean_validation,family_56b2cba7fc132ef1,1.1958030462265015,738
transformer_s,1,clean,clean_validation,family_442e47d64373ea42,0.847932319935054,1022
transformer_s,1,clean,clean_validation,family_81ddae8c86d6f244,0.7366977631758633,2076
transformer_s,1,clean,clean_validation,family_c182d668dd0813f1,1.0319832544382834,1191
transformer_s,1,clean,clean_validation,family_3619ff0a23b6cf76,0.8836516177335989,824
transformer_s,1,clean,clean_validation,family_8d7f055fadcc2466,0.7614162378140277,2344
transformer_s,1,clean,clean_validation,family_47eed942bba714a7,0.8606595542849038,9248
transformer_s,1,clean,clean_validation,family_4ad0ed70281e61b7,1.0939048528671265,331
transformer_s,1,clean,clean_validation,family_2caaaadc23ec98ec,0.5576434824980941,1428
transformer_s,1,clean,clean_validation,family_762c3082afd0d823,0.45973639163390667,945
transformer_s,1,clean,clean_validation,family_fb27253a42766057,0.9936085689784806,5437
transformer_s,1,clean,clean_validation,family_892f6f575ad06fdb,1.1691932115611121,2371
transformer_s,1,clean,clean_validation,family_8aa0ed5e323eeb0d,1.030497153600057,1200
transformer_s,1,clean,clean_validation,family_7069de93803bf73e,1.008033908741317,18135
transformer_s,1,clean,clean_validation,family_d6ff844172b34405,0.6251396597837502,4240
transformer_s,1,clean,clean_validation,family_01939a8c620ed9e1,0.7241356361641483,3515
transformer_s,1,clean,clean_validation,family_94b530a2eeef7b05,0.7170464511018632,5006
transformer_s,1,clean,clean_validation,family_b298a2c79b9acf61,0.3789192828461955,523
transformer_s,1,clean,clean_validation,family_4a86fa42bce94e67,0.9735609783782615,6660
transformer_s,1,clean,clean_validation,family_7af8a28c6e85bc8b,0.6770531535148621,497
transformer_s,1,clean,clean_validation,family_99483ac7e710751f,1.3761097192764282,11
transformer_s,1,clean,clean_validation,family_644383b9a5c7153d,0.6895714806262837,860
transformer_s,1,clean,clean_validation,family_e08ea0e927cfea58,0.9069146541487269,714
transformer_s,1,clean,clean_validation,family_44cee7ecbafdaa0c,0.8792797223301896,5217
transformer_s,1,clean,clean_validation,family_46ee5adc2c70d33b,1.0143853425730327,2391
transformer_s,1,clean,clean_validation,family_363f18ff9cdd663b,0.6346096992492676,226
transformer_s,1,clean,clean_validation,family_0f72232dcd828b96,0.634127732415418,3794
transformer_s,1,clean,clean_validation,family_97eeaf7b4a9c3731,0.8028916955114574,2971
transformer_s,1,clean,clean_validation,family_09e1821e1435425f,1.0431182199786193,7619
transformer_s,1,clean,clean_validation,family_3e481fb1fbc87581,1.27774977684021,301
transformer_s,1,clean,clean_validation,family_a43a516a7577f1ec,0.40227843117801665,3261
transformer_s,1,clean,clean_validation,family_c70bbb1238ec368c,0.4566752405424725,20304
transformer_s,1,clean,clean_validation,family_e7c9171f786b99da,1.4336984397900328,14843
transformer_s,1,clean,clean_validation,family_eac4733b2dae986d,0.8078464865684509,583
transformer_s,1,clean,clean_validation,family_dcee5dfcf9fc6031,0.7100249121063634,10963
transformer_s,1,clean,clean_validation,family_ba88844813c478c8,0.7613878965816884,1086
transformer_s,1,clean,clean_validation,family_e3b1d0c18a60396e,0.8986433535627564,3671
transformer_s,1,clean,clean_validation,family_455ecec853565931,1.0472467685618052,2870
transformer_s,1,clean,clean_validation,family_db0f95ba35a66044,1.065456509590149,291
transformer_s,1,clean,clean_validation,family_f4900aed0a1c77c5,1.1824156223896989,7391
transformer_s,1,clean,clean_validation,family_641e72e8ff1c1166,0.6842459951574789,3814
transformer_s,1,clean,clean_validation,family_2312c27769277b81,0.9622136434533708,14163
transformer_s,1,clean,clean_validation,family_1e6bf6c8d5b78e1a,0.7514419067673702,3944
transformer_s,1,clean,clean_validation,family_502e6b70666e84f8,0.5249398117978966,7532
transformer_s,1,clean,clean_validation,family_a55f889fcbd8ead5,0.881210992621297,619
transformer_s,1,clean,clean_validation,family_d9ef2ad04ba5030a,0.6716988682746887,487
transformer_s,1,clean,clean_validation,family_6ecb17a2196b524b,1.1150597173262407,3740
transformer_s,1,clean,clean_validation,family_6eb33acc697900b1,0.6368744455605184,21036
transformer_s,1,clean,clean_validation,family_71038ecc81cc310d,0.6608740465021771,15489
transformer_s,1,clean,clean_validation,family_43d070bb1d4728eb,0.9419543203936374,7528
transformer_s,1,clean,clean_validation,family_e943e5ae3161e964,0.9281880282532786,4143
transformer_s,1,clean,clean_validation,family_977c404bc438de36,1.1005332784146489,1639
transformer_s,1,clean,clean_validation,family_eb05ccf771a0f6fa,0.9606210059309525,1654
transformer_s,1,clean,clean_validation,family_f76575f43ce9f715,0.69651542671908,658
transformer_s,1,clean,clean_validation,family_c44c8014b64e9662,1.1004486083984375,126
transformer_s,1,clean,clean_validation,family_db3db1576a406cc8,1.1065668302423814,1615
transformer_s,1,clean,clean_validation,family_74d6ca4f4b3ca714,0.7804048723755023,3001
transformer_s,1,clean,clean_validation,family_e28197e9cf6fc68d,1.1332922990698187,13326
transformer_s,1,clean,clean_validation,family_1bbcc4218f93ca73,1.224292501604663,5959
transformer_s,1,clean,clean_validation,family_6efa1cacb9ad3d66,0.5285052234181833,5926
transformer_s,1,clean,clean_validation,family_293d3c58434ea432,0.9572307533375412,1483
transformer_s,1,clean,clean_validation,family_bb7a3764a0cb51ef,1.1772523966984951,307
transformer_s,1,clean,clean_validation,family_ce939a871f73797e,0.38599355105390926,3853
transformer_s,1,clean,clean_validation,family_bf58440f90351608,0.6477213370045057,11511
transformer_s,1,clean,clean_validation,family_b13e3197621b6a67,1.2139142076899936,47814
transformer_s,1,clean,clean_validation,family_e5b4b48758cc10cf,0.863700301362749,5155
transformer_s,1,clean,clean_validation,family_873455800f3af360,0.5868230838775634,10750
transformer_s,1,clean,clean_validation,family_5b4f410a68b26980,0.25439473750630337,1648
transformer_s,1,clean,clean_validation,family_6555b7af6b1e876d,0.8406573567572228,6820
transformer_s,1,clean,clean_validation,family_c8ed53e602d47d77,0.3506729029349974,9581
transformer_s,1,clean,clean_validation,family_b7724334fda37767,0.522670556817736,910
transformer_s,1,clean,clean_validation,family_e1e6b4777ab2f0d3,0.6427488243147559,6232
transformer_s,1,clean,clean_validation,family_68b8fd69ce397884,0.6982249519520022,10054
transformer_s,1,clean,clean_validation,family_4484ffde0b8eeb1e,0.6225784420967102,261
transformer_s,1,clean,clean_validation,family_f6c8d7d7ccb2fb7c,1.1588790021005473,5772
transformer_s,1,clean,clean_validation,family_bf5e46a018cc309f,0.8975528582117644,8322
transformer_s,1,clean,clean_validation,family_74d92a6b925fff2b,1.263713433153809,3333
transformer_s,1,clean,clean_validation,family_fecd8209b4231ff0,1.3695699897033489,755
transformer_s,1,clean,clean_validation,family_a5b4b56c411c3e3e,0.9178814804884173,1047
transformer_s,1,clean,clean_validation,family_125b174edd279860,0.7582183132601694,3038
transformer_s,1,clean,clean_validation,family_4fd03386572a5e7d,1.0648728458321834,12165
transformer_s,1,clean,clean_validation,family_b683e3dda3d53d7d,0.8136803779218879,784
transformer_s,1,clean,clean_validation,family_7cc38e130f767be2,0.7449990035660968,5434
transformer_s,1,clean,clean_validation,family_c1cf47c50b324615,0.9384824840608471,2004
transformer_s,1,clean,clean_validation,family_e6f89a8fd4c28042,0.5896071195602417,277
transformer_s,1,clean,clean_validation,family_f32207a4bd1be5f3,1.1576199736925852,5436
transformer_s,1,clean,clean_validation,family_750c1b7c9293fca0,0.9417007957419304,730
transformer_s,1,clean,clean_validation,family_dff095b3f9ea4486,0.44734179124981754,2518
transformer_s,1,clean,clean_validation,family_03f94974e43a6f72,0.8999368770038663,1393
transformer_s,1,clean,clean_validation,family_20755f596dac4ad8,0.7161557044220054,11470
transformer_s,1,clean,clean_validation,family_a5fb3561532a1515,0.3456618061945985,11134
transformer_s,1,clean,clean_validation,family_09f185032eec1684,0.7940920314718102,10047
transformer_s,1,clean,clean_validation,family_449b876c5d7555de,0.8372973685189941,2108
transformer_s,1,clean,clean_validation,family_17c63d0cae51b4f0,1.2147320172844625,9757
transformer_s,1,clean,clean_validation,family_a7e7611a4fb45bb8,0.9377733696642078,1901
transformer_s,1,clean,clean_validation,family_a0087912e552c325,0.6927976261043886,21536
transformer_s,1,clean,clean_validation,family_26c7d9fe4637a87f,1.3575560192817528,13175
transformer_s,1,clean,clean_validation,family_7c0ce9b52a4fb354,1.382650365843668,11417
transformer_s,1,clean,clean_validation,family_ce42ac82cf5b7aa5,0.9161347496271834,12236
transformer_s,1,clean,clean_validation,family_d1384d3d5b8f3e4a,1.1473472579251613,926
transformer_s,1,clean,clean_validation,family_a4ec6bc987630263,0.45107225491374786,8976
transformer_s,1,clean,clean_validation,family_d7fd034f32743816,0.6506167047361375,2274
transformer_s,1,clean,clean_validation,family_9ee07f048eddd3ef,0.530527161244376,4080
transformer_s,1,clean,clean_validation,family_d5db7a666d5cdce4,1.3840990118683894,9874
transformer_s,1,clean,clean_validation,family_e3990e8f3e5a019e,0.6498079895973206,693
transformer_s,1,clean,clean_validation,family_424ba6cfeb2d4b06,0.719795286655426,402
transformer_s,1,clean,clean_validation,family_1584dac71c5d3b21,0.9735554448714543,2758
transformer_s,1,clean,clean_validation,family_71b49a81405adf23,0.5688389496133448,1559
transformer_s,1,clean,clean_validation,family_02cd0d0062e7f2f0,0.4850226465896986,3865
transformer_s,1,clean,clean_validation,family_f6a9ab27f75aaa2c,0.8154641188597028,6113
transformer_s,1,clean,clean_validation,family_fa6d03faa672f307,2.6199710369110107,56
transformer_s,1,clean,clean_validation,family_32ee5e4e0bf64290,0.9279667805091505,1601
transformer_s,1,clean,clean_validation,family_4b03c0c9196cb057,0.8276834266079836,1373
transformer_s,1,clean,clean_validation,family_084d50552be46593,0.9151153676835608,33265
transformer_s,1,clean,clean_validation,family_f9eef55626121ccd,0.8745555281639099,216
transformer_s,1,clean,clean_validation,family_f3c41c0d722fe806,1.4313112657261524,2579
transformer_s,1,clean,clean_validation,family_830520441d24c99b,1.0681733349142082,8074
transformer_s,1,clean,clean_validation,family_0bcfa76d0d0ba6c7,0.8802593999093794,1574
transformer_s,1,clean,clean_validation,family_49c1e82f118ffcdb,0.605539333108463,4379
transformer_s,1,clean,clean_validation,family_60813f1989c300e9,1.4528545141220093,37
transformer_s,1,clean,clean_validation,family_b9e55910bfee8055,0.6897963979524656,4098
transformer_s,1,clean,clean_validation,family_b5e8954b16e48222,0.5832066063825069,683
transformer_s,1,clean,clean_validation,family_a8682c6d911fc3b8,0.44759178161621094,181
transformer_s,1,clean,clean_validation,family_f8ba51ce9495f2bd,0.9464513677120701,12601
transformer_s,1,clean,clean_validation,family_71a60fbe7040f158,0.8499787051198245,4366
transformer_s,1,clean,clean_validation,family_336e1c704addf9f3,1.030752420425415,437
transformer_s,1,clean,clean_validation,family_ce5ee93c94f8cb47,0.4211642703980454,1452
transformer_s,1,clean,clean_validation,family_ba5a886f795d4f27,1.2142084547633594,11788
transformer_s,1,clean,clean_validation,family_3812a654a3d8068e,0.8161196977861466,372
transformer_s,1,clean,clean_validation,family_043b81d25e57bda6,0.4967058731679502,3751
transformer_s,1,clean,clean_validation,family_60dc4c06abba1219,1.1419174884153398,1598
transformer_s,1,clean,clean_validation,family_0967320075dd090a,0.46330108479277726,365
transformer_s,1,clean,clean_validation,family_4cbe424968d7c5e7,0.8377089053132355,573
transformer_s,1,family_leak,treated,family_d1a92696717aa9c2,0.6328139340380345,3093
transformer_s,1,family_leak,treated,family_3835425eafb00035,0.9532377802717843,1216
transformer_s,1,family_leak,treated,family_a534382ff42b71fb,0.7171256669516702,412
transformer_s,1,family_leak,treated,family_6d17de7e325f25f8,0.5452979701116933,4197
transformer_s,1,family_leak,treated,family_56b1bf9100abf79a,0.5468088965360864,779
