paradigm,seed,condition,metric,token_count,family_id,family_order
conditional_vae,202608040,unrelated_donor,1.0692439079284668,61,family_39f58e2fd604c61e,51
conditional_vae,202608040,unrelated_donor,0.6438322067260742,1918,family_101bf32d18499c7d,95
conditional_vae,202608040,unrelated_donor,1.1045639514923096,156,family_e97b637c75aac2b5,89
conditional_vae,202608040,unrelated_donor,1.2651671239897673,12995,family_e2c30beb0d4abeae,66
conditional_vae,202608040,unrelated_donor,1.0045281056526316,3028,family_581cf690b70ed77f,30
conditional_vae,202608040,unrelated_donor,1.107261068598394,1789,family_9ccd2f467361ebab,44
conditional_vae,202608040,unrelated_donor,0.5272165496090009,8256,family_6342008bae187399,83
conditional_vae,202608040,unrelated_donor,0.9155771136283875,266,family_8661140073b6a2ab,97
conditional_vae,202608040,unrelated_donor,0.7074024922317929,1890,family_1a8ff9e18d3eabea,16
conditional_vae,202608040,unrelated_donor,0.7954821535151639,8479,family_b324bd83d2be3825,58
conditional_vae,202608040,unrelated_donor,0.7528913021087646,725,family_23e85181dd747797,99
conditional_vae,202608040,unrelated_donor,1.360794036485457,9580,family_b3ba3218de08f591,8
conditional_vae,202608040,unrelated_donor,0.5620182269441942,6949,family_38ddaabf01adae92,12
conditional_vae,202608040,unrelated_donor,0.7124952077865601,945,family_5405158fe7a3977d,71
conditional_vae,202608040,unrelated_donor,0.5935086607933044,336,family_e4e4467ef74cc720,57
conditional_vae,202608040,unrelated_donor,1.111612319946289,1037,family_4f1b63b3eef9f7d0,75
conditional_vae,202608040,unrelated_donor,0.9526589512825012,522,family_7a300c986fbfa9f2,18
conditional_vae,202608040,unrelated_donor,1.1456456184387207,463,family_6f0024d47bda9a44,45
conditional_vae,202608040,unrelated_donor,0.4616365134716034,1191,family_746d1e0c3274827f,62
conditional_vae,202608040,unrelated_donor,1.0319987535476685,1084,family_6a42731481dda124,56
conditional_vae,202608040,unrelated_donor,1.5574106912427004,15697,family_0ecded087f80d73b,61
conditional_vae,202608040,unrelated_donor,0.6900460727563626,5721,family_5facacfb4d33d062,1
conditional_vae,202608040,unrelated_donor,0.6679208278656006,251,family_5cc4efa05e4dc250,13
conditional_vae,202608040,unrelated_donor,1.0321732355921862,17077,family_4731a6d05dff34ce,15
conditional_vae,202608040,unrelated_donor,1.02993260474341,5610,family_c3ae851031cec2bb,91
conditional_vae,202608040,unrelated_donor,0.8305874922374292,48674,family_30fbd9977a220042,81
conditional_vae,202608040,unrelated_donor,0.8729620575904846,508,family_e3c89d0945320ec5,0
conditional_vae,202608040,unrelated_donor,1.2447912693023682,639,family_f99e7467cfd91d72,23
conditional_vae,202608040,unrelated_donor,1.0309199094772339,3294,family_0a0ff01b239a934a,55
conditional_vae,202608040,unrelated_donor,0.5287569165229797,166,family_5ebcadebe538bd59,31
conditional_vae,202608040,unrelated_donor,0.5464785695075989,533,family_2fe71bb032cb85fe,20
conditional_vae,202608040,unrelated_donor,0.9032380845911583,6626,family_e0f7e5849dbe9388,72
conditional_vae,202608040,unrelated_donor,0.9200613607733816,3859,family_c3abd4306e03adf2,34
conditional_vae,202608040,unrelated_donor,0.5086371302604675,1559,family_83b27a32aa56f9dc,68
conditional_vae,202608040,unrelated_donor,1.032123891653629,2535,family_fa3341292470541d,22
conditional_vae,202608040,unrelated_donor,0.5256440043449402,548,family_15b8f6d235825863,2
conditional_vae,202608040,unrelated_donor,0.7792172018102297,10236,family_a95aeca85317a04d,50
conditional_vae,202608040,unrelated_donor,0.5433049505330059,7309,family_3dffb074803c8f80,47
conditional_vae,202608040,unrelated_donor,0.7258867025375366,1026,family_1cfa4116628ae42e,94
conditional_vae,202608040,unrelated_donor,1.034764051437378,1238,family_f53ae103dc0def58,26
conditional_vae,202608040,unrelated_donor,0.5095663666725159,1287,family_3db848c291e71542,14
conditional_vae,202608040,unrelated_donor,0.9262160876593775,3583,family_76f3986b08ecfc19,10
conditional_vae,202608040,unrelated_donor,0.8238475045404366,13214,family_121eefce620403f7,36
conditional_vae,202608040,unrelated_donor,1.0786680811188119,20977,family_8aff46e64d1c8360,33
conditional_vae,202608040,unrelated_donor,0.7663139600144256,4952,family_debbecc1e7f77f3e,4
conditional_vae,202608040,unrelated_donor,0.5018606185913086,1779,family_f19aa9a5e722eb61,49
conditional_vae,202608040,unrelated_donor,0.8905990123748779,1815,family_d0b38ee50d018148,92
conditional_vae,202608040,unrelated_donor,0.6531862020492554,1036,family_aad2d66dec95dc7a,78
conditional_vae,202608040,unrelated_donor,0.7655714154243469,985,family_59add5a121b9a616,59
conditional_vae,202608040,unrelated_donor,1.0910997974420045,12091,family_c2d4ffa1539bdafe,27
conditional_vae,202608040,unrelated_donor,0.6828727722167969,1157,family_58a5b18cf3751bf1,6
conditional_vae,202608040,unrelated_donor,0.6021791100502014,638,family_8f08581ca21b6c6f,76
conditional_vae,202608040,unrelated_donor,0.6769785428537489,5203,family_5d6a15b20dff7233,5
conditional_vae,202608040,unrelated_donor,0.44568932056427,1312,family_eacebc389812585f,98
conditional_vae,202608040,unrelated_donor,0.3894577920436859,578,family_3bd7e5ca43f02666,65
conditional_vae,202608040,unrelated_donor,0.5788884162902832,377,family_da2cbb03fa208ffc,7
conditional_vae,202608040,unrelated_donor,0.6454148086552283,15281,family_5fe0b889b5279fed,32
conditional_vae,202608040,unrelated_donor,0.557384192943573,654,family_58c32a6b58cc329f,69
conditional_vae,202608040,unrelated_donor,1.1266332569578748,4931,family_d4c8efafc098f593,80
conditional_vae,202608040,unrelated_donor,0.7177087645657527,6166,family_853b6705e7d7e7a9,70
conditional_vae,202608040,unrelated_donor,1.093654990196228,1558,family_7c104874587dddcc,39
conditional_vae,202608040,unrelated_donor,1.2170647382736206,3893,family_2eec85a0fe915e64,40
conditional_vae,202608040,unrelated_donor,0.77616947889328,1189,family_08157e0ead630e5c,85
conditional_vae,202608040,unrelated_donor,1.3713638325475628,12275,family_67cf34a836b9cd6c,64
conditional_vae,202608040,unrelated_donor,0.9537655859998657,3188,family_a03ac5414952d229,43
conditional_vae,202608040,unrelated_donor,1.2947573282173128,5109,family_4da27be0a15493fc,60
conditional_vae,202608041,unrelated_donor,0.7247592707185964,3093,family_d1a92696717aa9c2,19
conditional_vae,202608041,unrelated_donor,0.9676658511161804,1216,family_3835425eafb00035,74
conditional_vae,202608041,unrelated_donor,0.6646493077278137,412,family_a534382ff42b71fb,88
conditional_vae,202608041,unrelated_donor,0.5899108786767001,4197,family_6d17de7e325f25f8,63
conditional_vae,202608041,unrelated_donor,0.5520462989807129,779,family_56b1bf9100abf79a,25
conditional_vae,202608041,unrelated_donor,1.3839728490679912,15674,family_9edbfcdbf27d8472,9
conditional_vae,202608041,unrelated_donor,0.3768324850760979,3153,family_db6398f302f77cb4,77
conditional_vae,202608041,unrelated_donor,0.7578208720486597,10203,family_776fb0c74fb6af96,24
conditional_vae,202608041,unrelated_donor,0.8876704573631287,1748,family_be459453ebdfa1da,87
conditional_vae,202608041,unrelated_donor,0.6951899116991475,3230,family_439fc19617b55d44,37
conditional_vae,202608041,unrelated_donor,0.6568353868322447,2560,family_328dc279bafe7f69,28
conditional_vae,202608041,unrelated_donor,0.8992547392845154,3803,family_ac0566dd944bc201,41
conditional_vae,202608041,unrelated_donor,0.8980535864830017,477,family_3fbe0e330aecdc00,67
conditional_vae,202608041,unrelated_donor,0.8313723206520081,704,family_04795413b15e0b98,79
conditional_vae,202608041,unrelated_donor,1.1320081949234009,1108,family_348b29b5f47eda18,21
conditional_vae,202608041,unrelated_donor,1.2061815089669345,8731,family_f77d449f1658a159,35
conditional_vae,202608041,unrelated_donor,1.3146554231643677,242,family_39849966d6043c11,48
conditional_vae,202608041,unrelated_donor,1.0574582597177915,3169,family_af212e596b07120e,52
conditional_vae,202608041,unrelated_donor,0.5466134382794061,9069,family_2d3e3d92f30c4369,82
conditional_vae,202608041,unrelated_donor,0.6971011161804199,1674,family_f0c0dd7c2f3b6a3f,90
conditional_vae,202608041,unrelated_donor,0.9141718745231628,2491,family_5aaa5f6f546aa704,11
conditional_vae,202608041,unrelated_donor,0.9241539054311052,5759,family_78031f033e192cce,3
conditional_vae,202608041,unrelated_donor,0.7694053649902344,467,family_961cefc620e3d5ab,53
conditional_vae,202608041,unrelated_donor,0.8287146950973513,3303,family_fe2836cc1cef695c,42
conditional_vae,202608041,unrelated_donor,1.0759323045239015,9124,family_0f71c7e0830e1d85,86
conditional_vae,202608041,unrelated_donor,0.3893908336308213,6286,family_2dbafe5054d4bee7,54
conditional_vae,202608041,unrelated_donor,0.6484897832678946,14987,family_52885ec61f0240b9,96
conditional_vae,202608041,unrelated_donor,0.8802270006674987,5460,family_b88eee6ecd7ef6bc,46
conditional_vae,202608041,unrelated_donor,1.1486084486125219,20432,family_de67cf52f9a2ce89,29
conditional_vae,202608041,unrelated_donor,1.0766335725784302,854,family_7b8c8789f38183da,38
conditional_vae,202608041,unrelated_donor,0.8277583439530087,10665,family_774f10d6c3d75980,17
conditional_vae,202608041,unrelated_donor,0.7442889215767493,29458,family_6fbe37a0a6611f64,73
conditional_vae,202608041,unrelated_donor,0.7543407466047125,12501,family_c64269798048b60f,93
conditional_vae,202608041,unrelated_donor,0.840496575534274,8558,family_f60bd4cc83d02add,84
conditional_vae,202608041,unrelated_donor,1.0761666297912598,61,family_39f58e2fd604c61e,51
conditional_vae,202608041,unrelated_donor,0.6321493983268738,1918,family_101bf32d18499c7d,95
conditional_vae,202608041,unrelated_donor,1.179004430770874,156,family_e97b637c75aac2b5,89
conditional_vae,202608041,unrelated_donor,1.2724684883787707,12995,family_e2c30beb0d4abeae,66
conditional_vae,202608041,unrelated_donor,1.006016596147847,3028,family_581cf690b70ed77f,30
conditional_vae,202608041,unrelated_donor,1.1184043014695886,1789,family_9ccd2f467361ebab,44
conditional_vae,202608041,unrelated_donor,0.5285114585385882,8256,family_6342008bae187399,83
conditional_vae,202608041,unrelated_donor,0.9494804739952087,266,family_8661140073b6a2ab,97
conditional_vae,202608041,unrelated_donor,0.6908706104944623,1890,family_1a8ff9e18d3eabea,16
conditional_vae,202608041,unrelated_donor,0.7924964732543971,8479,family_b324bd83d2be3825,58
conditional_vae,202608041,unrelated_donor,0.7150675058364868,725,family_23e85181dd747797,99
conditional_vae,202608041,unrelated_donor,1.3648652320988244,9580,family_b3ba3218de08f591,8
conditional_vae,202608041,unrelated_donor,0.5702990852151608,6949,family_38ddaabf01adae92,12
conditional_vae,202608041,unrelated_donor,0.7115346789360046,945,family_5405158fe7a3977d,71
conditional_vae,202608041,unrelated_donor,0.6523106098175049,336,family_e4e4467ef74cc720,57
conditional_vae,202608041,unrelated_donor,1.1203436851501465,1037,family_4f1b63b3eef9f7d0,75
conditional_vae,202608041,unrelated_donor,0.9186194539070129,522,family_7a300c986fbfa9f2,18
conditional_vae,202608041,unrelated_donor,1.1195299625396729,463,family_6f0024d47bda9a44,45
conditional_vae,202608041,unrelated_donor,0.4905402660369873,1191,family_746d1e0c3274827f,62
conditional_vae,202608041,unrelated_donor,1.0245165824890137,1084,family_6a42731481dda124,56
conditional_vae,202608041,unrelated_donor,1.5657326053371625,15697,family_0ecded087f80d73b,61
conditional_vae,202608041,unrelated_donor,0.6788587621137242,5721,family_5facacfb4d33d062,1
conditional_vae,202608041,unrelated_donor,0.6578869223594666,251,family_5cc4efa05e4dc250,13
conditional_vae,202608041,unrelated_donor,1.055226143401771,17077,family_4731a6d05dff34ce,15
conditional_vae,202608041,unrelated_donor,1.02600238218027,5610,family_c3ae851031cec2bb,91
conditional_vae,202608041,unrelated_donor,0.841971192536948,48674,family_30fbd9977a220042,81
conditional_vae,202608041,unrelated_donor,0.9024102091789246,508,family_e3c89d0945320ec5,0
conditional_vae,202608041,unrelated_donor,1.248890995979309,639,family_f99e7467cfd91d72,23
conditional_vae,202608041,unrelated_donor,1.0300333499908447,3294,family_0a0ff01b239a934a,55
conditional_vae,202608041,unrelated_donor,0.5595595836639404,166,family_5ebcadebe538bd59,31
conditional_vae,202608041,unrelated_donor,0.5457969307899475,533,family_2fe71bb032cb85fe,20
conditional_vae,202608041,unrelated_donor,0.8990772649974144,6626,family_e0f7e5849dbe9388,72
conditional_vae,202608041,unrelated_donor,0.9074408898671139,3859,family_c3abd4306e03adf2,34
conditional_vae,202608041,unrelated_donor,0.5315948128700256,1559,family_83b27a32aa56f9dc,68
conditional_vae,202608041,unrelated_donor,1.0341757608823758,2535,family_fa3341292470541d,22
conditional_vae,202608041,unrelated_donor,0.49642103910446167,548,family_15b8f6d235825863,2
conditional_vae,202608041,unrelated_donor,0.7745809326848745,10236,family_a95aeca85317a04d,50
conditional_vae,202608041,unrelated_donor,0.5431227058535122,7309,family_3dffb074803c8f80,47
conditional_vae,202608041,unrelated_donor,0.7297678589820862,1026,family_1cfa4116628ae42e,94
conditional_vae,202608041,unrelated_donor,1.014034628868103,1238,family_f53ae103dc0def58,26
conditional_vae,202608041,unrelated_donor,0.509026825428009,1287,family_3db848c291e71542,14
conditional_vae,202608041,unrelated_donor,0.9538080047170376,3583,family_76f3986b08ecfc19,10
conditional_vae,202608041,unrelated_donor,0.827782727982068,13214,family_121eefce620403f7,36
conditional_vae,202608041,unrelated_donor,1.077105171159787,20977,family_8aff46e64d1c8360,33
conditional_vae,202608041,unrelated_donor,0.7477692643448302,4952,family_debbecc1e7f77f3e,4
conditional_vae,202608041,unrelated_donor,0.5088265538215637,1779,family_f19aa9a5e722eb61,49
conditional_vae,202608041,unrelated_donor,0.9015214443206787,1815,family_d0b38ee50d018148,92
conditional_vae,202608041,unrelated_donor,0.6329396367073059,1036,family_aad2d66dec95dc7a,78
conditional_vae,202608041,unrelated_donor,0.7690149545669556,985,family_59add5a121b9a616,59
conditional_vae,202608041,unrelated_donor,1.0954047235668805,12091,family_c2d4ffa1539bdafe,27
conditional_vae,202608041,unrelated_donor,0.6630845665931702,1157,family_58a5b18cf3751bf1,6
conditional_vae,202608041,unrelated_donor,0.6136407256126404,638,family_8f08581ca21b6c6f,76
conditional_vae,202608041,unrelated_donor,0.6843102742290809,5203,family_5d6a15b20dff7233,5
conditional_vae,202608041,unrelated_donor,0.4412498474121094,1312,family_eacebc389812585f,98
conditional_vae,202608041,unrelated_donor,0.3989415168762207,578,family_3bd7e5ca43f02666,65
conditional_vae,202608041,unrelated_donor,0.5820165276527405,377,family_da2cbb03fa208ffc,7
conditional_vae,202608041,unrelated_donor,0.6361419676595408,15281,family_5fe0b889b5279fed,32
conditional_vae,202608041,unrelated_donor,0.5281129479408264,654,family_58c32a6b58cc329f,69
conditional_vae,202608041,unrelated_donor,1.138668617620064,4931,family_d4c8efafc098f593,80
conditional_vae,202608041,unrelated_donor,0.6948408616698875,6166,family_853b6705e7d7e7a9,70
conditional_vae,202608041,unrelated_donor,1.0970268249511719,1558,family_7c104874587dddcc,39
conditional_vae,202608041,unrelated_donor,1.225439429283142,3893,family_2eec85a0fe915e64,40
conditional_vae,202608041,unrelated_donor,0.7807233333587646,1189,family_08157e0ead630e5c,85
conditional_vae,202608041,unrelated_donor,1.385614569347405,12275,family_67cf34a836b9cd6c,64
conditional_vae,202608041,unrelated_donor,0.9531205340640309,3188,family_a03ac5414952d229,43
conditional_vae,202608041,unrelated_donor,1.2992279917835885,5109,family_4da27be0a15493fc,60
conditional_vae,202608042,unrelated_donor,0.7145863299688937,3093,family_d1a92696717aa9c2,19
conditional_vae,202608042,unrelated_donor,0.9908244609832764,1216,family_3835425eafb00035,74
conditional_vae,202608042,unrelated_donor,0.6559579968452454,412,family_a534382ff42b71fb,88
conditional_vae,202608042,unrelated_donor,0.5814186331911657,4197,family_6d17de7e325f25f8,63
conditional_vae,202608042,unrelated_donor,0.5710610747337341,779,family_56b1bf9100abf79a,25
conditional_vae,202608042,unrelated_donor,1.3971801787078633,15674,family_9edbfcdbf27d8472,9
conditional_vae,202608042,unrelated_donor,0.3649503831310647,3153,family_db6398f302f77cb4,77
conditional_vae,202608042,unrelated_donor,0.8066137806698351,10203,family_776fb0c74fb6af96,24
conditional_vae,202608042,unrelated_donor,0.8605020642280579,1748,family_be459453ebdfa1da,87
conditional_vae,202608042,unrelated_donor,0.744298619234894,3230,family_439fc19617b55d44,37
conditional_vae,202608042,unrelated_donor,0.6524482727050781,2560,family_328dc279bafe7f69,28
conditional_vae,202608042,unrelated_donor,0.904253363609314,3803,family_ac0566dd944bc201,41
conditional_vae,202608042,unrelated_donor,0.8896814584732056,477,family_3fbe0e330aecdc00,67
conditional_vae,202608042,unrelated_donor,0.8303232192993164,704,family_04795413b15e0b98,79
conditional_vae,202608042,unrelated_donor,1.171971082687378,1108,family_348b29b5f47eda18,21
conditional_vae,202608042,unrelated_donor,1.2047961809124246,8731,family_f77d449f1658a159,35
conditional_vae,202608042,unrelated_donor,1.2968255281448364,242,family_39849966d6043c11,48
conditional_vae,202608042,unrelated_donor,1.073915112090058,3169,family_af212e596b07120e,52
conditional_vae,202608042,unrelated_donor,0.5533151378152074,9069,family_2d3e3d92f30c4369,82
conditional_vae,202608042,unrelated_donor,0.679755687713623,1674,family_f0c0dd7c2f3b6a3f,90
conditional_vae,202608042,unrelated_donor,0.9337779879570007,2491,family_5aaa5f6f546aa704,11
conditional_vae,202608042,unrelated_donor,0.9238997248647776,5759,family_78031f033e192cce,3
conditional_vae,202608042,unrelated_donor,0.7891398668289185,467,family_961cefc620e3d5ab,53
conditional_vae,202608042,unrelated_donor,0.8277461705083671,3303,family_fe2836cc1cef695c,42
conditional_vae,202608042,unrelated_donor,1.0908585068610925,9124,family_0f71c7e0830e1d85,86
conditional_vae,202608042,unrelated_donor,0.39027204591872167,6286,family_2dbafe5054d4bee7,54
conditional_vae,202608042,unrelated_donor,0.6430312964217375,14987,family_52885ec61f0240b9,96
conditional_vae,202608042,unrelated_donor,0.8755088020047862,5460,family_b88eee6ecd7ef6bc,46
conditional_vae,202608042,unrelated_donor,1.1588485009659055,20432,family_de67cf52f9a2ce89,29
conditional_vae,202608042,unrelated_donor,1.0897811651229858,854,family_7b8c8789f38183da,38
conditional_vae,202608042,unrelated_donor,0.834127628808842,10665,family_774f10d6c3d75980,17
conditional_vae,202608042,unrelated_donor,0.7711437752281821,29458,family_6fbe37a0a6611f64,73
conditional_vae,202608042,unrelated_donor,0.7593351457082942,12501,family_c64269798048b60f,93
conditional_vae,202608042,unrelated_donor,0.8644992612001077,8558,family_f60bd4cc83d02add,84
conditional_vae,202608042,unrelated_donor,1.2093735933303833,61,family_39f58e2fd604c61e,51
conditional_vae,202608042,unrelated_donor,0.586976170539856,1918,family_101bf32d18499c7d,95
conditional_vae,202608042,unrelated_donor,1.1777938604354858,156,family_e97b637c75aac2b5,89
conditional_vae,202608042,unrelated_donor,1.278039943901288,12995,family_e2c30beb0d4abeae,66
conditional_vae,202608042,unrelated_donor,1.0159654531682025,3028,family_581cf690b70ed77f,30
conditional_vae,202608042,unrelated_donor,1.1230695879346102,1789,family_9ccd2f467361ebab,44
conditional_vae,202608042,unrelated_donor,0.5252278185009148,8256,family_6342008bae187399,83
conditional_vae,202608042,unrelated_donor,0.9641299247741699,266,family_8661140073b6a2ab,97
conditional_vae,202608042,unrelated_donor,0.6973565502772255,1890,family_1a8ff9e18d3eabea,16
conditional_vae,202608042,unrelated_donor,0.811540884628008,8479,family_b324bd83d2be3825,58
conditional_vae,202608042,unrelated_donor,0.7474216222763062,725,family_23e85181dd747797,99
conditional_vae,202608042,unrelated_donor,1.384473955830353,9580,family_b3ba3218de08f591,8
conditional_vae,202608042,unrelated_donor,0.5801513794944139,6949,family_38ddaabf01adae92,12
conditional_vae,202608042,unrelated_donor,0.7454432249069214,945,family_5405158fe7a3977d,71
conditional_vae,202608042,unrelated_donor,0.6071550250053406,336,family_e4e4467ef74cc720,57
conditional_vae,202608042,unrelated_donor,1.10055673122406,1037,family_4f1b63b3eef9f7d0,75
conditional_vae,202608042,unrelated_donor,0.9354382753372192,522,family_7a300c986fbfa9f2,18
conditional_vae,202608042,unrelated_donor,1.183072805404663,463,family_6f0024d47bda9a44,45
conditional_vae,202608042,unrelated_donor,0.49086111783981323,1191,family_746d1e0c3274827f,62
conditional_vae,202608042,unrelated_donor,1.011203408241272,1084,family_6a42731481dda124,56
conditional_vae,202608042,unrelated_donor,1.574397881706786,15697,family_0ecded087f80d73b,61
conditional_vae,202608042,unrelated_donor,0.6923593448875792,5721,family_5facacfb4d33d062,1
conditional_vae,202608042,unrelated_donor,0.6707485914230347,251,family_5cc4efa05e4dc250,13
conditional_vae,202608042,unrelated_donor,1.0624078551074232,17077,family_4731a6d05dff34ce,15
conditional_vae,202608042,unrelated_donor,1.0167474550996871,5610,family_c3ae851031cec2bb,91
conditional_vae,202608042,unrelated_donor,0.8545925493438639,48674,family_30fbd9977a220042,81
conditional_vae,202608042,unrelated_donor,0.899372398853302,508,family_e3c89d0945320ec5,0
conditional_vae,202608042,unrelated_donor,1.2538691759109497,639,family_f99e7467cfd91d72,23
conditional_vae,202608042,unrelated_donor,1.0515204668045044,3294,family_0a0ff01b239a934a,55
conditional_vae,202608042,unrelated_donor,0.5314235091209412,166,family_5ebcadebe538bd59,31
conditional_vae,202608042,unrelated_donor,0.5307371020317078,533,family_2fe71bb032cb85fe,20
conditional_vae,202608042,unrelated_donor,0.897861770990929,6626,family_e0f7e5849dbe9388,72
conditional_vae,202608042,unrelated_donor,0.9101628019235763,3859,family_c3abd4306e03adf2,34
conditional_vae,202608042,unrelated_donor,0.5594534873962402,1559,family_83b27a32aa56f9dc,68
conditional_vae,202608042,unrelated_donor,0.9915165748586786,2535,family_fa3341292470541d,22
conditional_vae,202608042,unrelated_donor,0.5174131393432617,548,family_15b8f6d235825863,2
conditional_vae,202608042,unrelated_donor,0.7452026688467949,10236,family_a95aeca85317a04d,50
conditional_vae,202608042,unrelated_donor,0.5355558864296274,7309,family_3dffb074803c8f80,47
conditional_vae,202608042,unrelated_donor,0.7286756038665771,1026,family_1cfa4116628ae42e,94
conditional_vae,202608042,unrelated_donor,1.0392190217971802,1238,family_f53ae103dc0def58,26
conditional_vae,202608042,unrelated_donor,0.47593027353286743,1287,family_3db848c291e71542,14
conditional_vae,202608042,unrelated_donor,0.9222984208163688,3583,family_76f3986b08ecfc19,10
conditional_vae,202608042,unrelated_donor,0.8294169228043015,13214,family_121eefce620403f7,36
conditional_vae,202608042,unrelated_donor,1.082677622998915,20977,family_8aff46e64d1c8360,33
conditional_vae,202608042,unrelated_donor,0.7701186053153964,4952,family_debbecc1e7f77f3e,4
conditional_vae,202608042,unrelated_donor,0.5100197196006775,1779,family_f19aa9a5e722eb61,49
conditional_vae,202608042,unrelated_donor,0.924103856086731,1815,family_d0b38ee50d018148,92
conditional_vae,202608042,unrelated_donor,0.6136177182197571,1036,family_aad2d66dec95dc7a,78
conditional_vae,202608042,unrelated_donor,0.7420915961265564,985,family_59add5a121b9a616,59
conditional_vae,202608042,unrelated_donor,1.1339559015550582,12091,family_c2d4ffa1539bdafe,27
conditional_vae,202608042,unrelated_donor,0.704630434513092,1157,family_58a5b18cf3751bf1,6
conditional_vae,202608042,unrelated_donor,0.6130807995796204,638,family_8f08581ca21b6c6f,76
conditional_vae,202608042,unrelated_donor,0.6480630533341923,5203,family_5d6a15b20dff7233,5
conditional_vae,202608042,unrelated_donor,0.44889092445373535,1312,family_eacebc389812585f,98
conditional_vae,202608042,unrelated_donor,0.40567806363105774,578,family_3bd7e5ca43f02666,65
conditional_vae,202608042,unrelated_donor,0.5596199631690979,377,family_da2cbb03fa208ffc,7
conditional_vae,202608042,unrelated_donor,0.646432756971965,15281,family_5fe0b889b5279fed,32
conditional_vae,202608042,unrelated_donor,0.5312047600746155,654,family_58c32a6b58cc329f,69
conditional_vae,202608042,unrelated_donor,1.1210682769983107,4931,family_d4c8efafc098f593,80
conditional_vae,202608042,unrelated_donor,0.7001084739845602,6166,family_853b6705e7d7e7a9,70
conditional_vae,202608042,unrelated_donor,1.0589170455932617,1558,family_7c104874587dddcc,39
conditional_vae,202608042,unrelated_donor,1.214911937713623,3893,family_2eec85a0fe915e64,40
conditional_vae,202608042,unrelated_donor,0.7445184588432312,1189,family_08157e0ead630e5c,85
conditional_vae,202608042,unrelated_donor,1.3812487573779042,12275,family_67cf34a836b9cd6c,64
conditional_vae,202608042,unrelated_donor,0.9619085698983302,3188,family_a03ac5414952d229,43
conditional_vae,202608042,unrelated_donor,1.2828882680197802,5109,family_4da27be0a15493fc,60
conditional_vae,202608040,same_family_donor,0.6959831285661684,3093,family_d1a92696717aa9c2,19
conditional_vae,202608040,same_family_donor,0.9646857380867004,1216,family_3835425eafb00035,74
conditional_vae,202608040,same_family_donor,0.6779742240905762,412,family_a534382ff42b71fb,88
conditional_vae,202608040,same_family_donor,0.566804125617452,4197,family_6d17de7e325f25f8,63
conditional_vae,202608040,same_family_donor,0.5599763989448547,779,family_56b1bf9100abf79a,25
conditional_vae,202608040,same_family_donor,1.364557312750856,15674,family_9edbfcdbf27d8472,9
conditional_vae,202608040,same_family_donor,0.37056140038765234,3153,family_db6398f302f77cb4,77
conditional_vae,202608040,same_family_donor,0.6775250051531688,10203,family_776fb0c74fb6af96,24
conditional_vae,202608040,same_family_donor,0.8539889454841614,1748,family_be459453ebdfa1da,87
conditional_vae,202608040,same_family_donor,0.7019889701630678,3230,family_439fc19617b55d44,37
conditional_vae,202608040,same_family_donor,0.6452588916989044,2560,family_328dc279bafe7f69,28
conditional_vae,202608040,same_family_donor,0.8936775326728821,3803,family_ac0566dd944bc201,41
conditional_vae,202608040,same_family_donor,0.8690938949584961,477,family_3fbe0e330aecdc00,67
conditional_vae,202608040,same_family_donor,0.8352107405662537,704,family_04795413b15e0b98,79
conditional_vae,202608040,same_family_donor,1.112156629562378,1108,family_348b29b5f47eda18,21
conditional_vae,202608040,same_family_donor,1.1668382771658796,8731,family_f77d449f1658a159,35
conditional_vae,202608040,same_family_donor,1.3000439405441284,242,family_39849966d6043c11,48
conditional_vae,202608040,same_family_donor,1.026204077875475,3169,family_af212e596b07120e,52
conditional_vae,202608040,same_family_donor,0.5189094403400246,9069,family_2d3e3d92f30c4369,82
conditional_vae,202608040,same_family_donor,0.6970883011817932,1674,family_f0c0dd7c2f3b6a3f,90
conditional_vae,202608040,same_family_donor,0.8806643486022949,2491,family_5aaa5f6f546aa704,11
conditional_vae,202608040,same_family_donor,0.8681784726344249,5759,family_78031f033e192cce,3
conditional_vae,202608040,same_family_donor,0.7582239508628845,467,family_961cefc620e3d5ab,53
conditional_vae,202608040,same_family_donor,0.8070782118229082,3303,family_fe2836cc1cef695c,42
conditional_vae,202608040,same_family_donor,0.9967036140377926,9124,family_0f71c7e0830e1d85,86
conditional_vae,202608040,same_family_donor,0.36319469729503023,6286,family_2dbafe5054d4bee7,54
conditional_vae,202608040,same_family_donor,0.5502827561163335,14987,family_52885ec61f0240b9,96
conditional_vae,202608040,same_family_donor,0.837786170163434,5460,family_b88eee6ecd7ef6bc,46
conditional_vae,202608040,same_family_donor,1.0993761710046601,20432,family_de67cf52f9a2ce89,29
conditional_vae,202608040,same_family_donor,1.0761364698410034,854,family_7b8c8789f38183da,38
conditional_vae,202608040,same_family_donor,0.8047197392385887,10665,family_774f10d6c3d75980,17
conditional_vae,202608040,same_family_donor,0.7071080864430833,29458,family_6fbe37a0a6611f64,73
conditional_vae,202608040,same_family_donor,0.6654876332866241,12501,family_c64269798048b60f,93
conditional_vae,202608040,same_family_donor,0.7830843880971087,8558,family_f60bd4cc83d02add,84
conditional_vae,202608040,same_family_donor,0.9697411060333252,61,family_39f58e2fd604c61e,51
conditional_vae,202608040,same_family_donor,0.6247397065162659,1918,family_101bf32d18499c7d,95
conditional_vae,202608040,same_family_donor,1.1374950408935547,156,family_e97b637c75aac2b5,89
