model,condition,family_id,metric,value
transformer_l,unrelated_donor,family_7a300c986fbfa9f2,density_wasserstein,31.0
transformer_l,unrelated_donor,family_7a300c986fbfa9f2,ioi_wasserstein,0.005834983498349835
transformer_l,unrelated_donor,family_7a300c986fbfa9f2,duration_wasserstein,0.959782178217822
transformer_l,unrelated_donor,family_7a300c986fbfa9f2,pitch_interval_wasserstein,2.6525214521452143
transformer_l,same_family_donor,family_7a300c986fbfa9f2,bar_pair_similarity,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,si_short,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,si_medium,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,si_long,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,motif_repetition_rate,0.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,repeated_pattern_count,0.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,mean_repeated_pattern_length,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,longest_repeated_pattern_length,0.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,self_similarity_offdiag_mean,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,self_similarity_high_fraction,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,groove_consistency,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,grooving_pattern_similarity,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,ioi_mean,1.0095238095238095
transformer_l,same_family_donor,family_7a300c986fbfa9f2,ioi_variance,0.00816326530612245
transformer_l,same_family_donor,family_7a300c986fbfa9f2,ioi_entropy,0.0394448519054885
transformer_l,same_family_donor,family_7a300c986fbfa9f2,ioi_jsd_to_receiver,0.005026395823314127
transformer_l,same_family_donor,family_7a300c986fbfa9f2,duration_jsd_to_receiver,0.14897784674041706
transformer_l,same_family_donor,family_7a300c986fbfa9f2,duration_entropy,1.0802002979774792
transformer_l,same_family_donor,family_7a300c986fbfa9f2,onset_pattern_entropy,0.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,rhythmic_density,25.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,syncopation,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_class_entropy,1.5896376621152617
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_class_histogram_jsd_to_receiver,0.27906844052235297
transformer_l,same_family_donor,family_7a300c986fbfa9f2,scale_consistency,0.9813333333333334
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_interval_mean,0.30277777777777776
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_interval_variance,81.0707175925926
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_interval_jsd_to_receiver,0.33161654714591005
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_range,22.466666666666665
transformer_l,same_family_donor,family_7a300c986fbfa9f2,used_pitch_classes,3.7333333333333334
transformer_l,same_family_donor,family_7a300c986fbfa9f2,tonal_key_consistency,0.9813333333333334
transformer_l,same_family_donor,family_7a300c986fbfa9f2,chord_progression_irregularity,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,chord_ngram_distribution,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,chord_transition_entropy,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,harmonic_tonal_distance,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,chord_diversity,
transformer_l,same_family_donor,family_7a300c986fbfa9f2,note_density,25.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,polyphony,2.779882154882155
transformer_l,same_family_donor,family_7a300c986fbfa9f2,polyphony_rate,0.9179292929292929
transformer_l,same_family_donor,family_7a300c986fbfa9f2,empty_beat_rate,0.425
transformer_l,same_family_donor,family_7a300c986fbfa9f2,empty_measure_rate,0.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,qualified_note_ratio,1.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,average_note_duration,3.8826666666666667
transformer_l,same_family_donor,family_7a300c986fbfa9f2,duration_variance,3.06176
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_range,22.466666666666665
transformer_l,same_family_donor,family_7a300c986fbfa9f2,used_pitch_classes,3.7333333333333334
transformer_l,same_family_donor,family_7a300c986fbfa9f2,notes_per_bar,25.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,onset_density,0.575
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_class_jsd,0.27906844052235297
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_interval_jsd,0.33161654714591005
transformer_l,same_family_donor,family_7a300c986fbfa9f2,ioi_jsd,0.005026395823314127
transformer_l,same_family_donor,family_7a300c986fbfa9f2,duration_jsd,0.14897784674041706
transformer_l,same_family_donor,family_7a300c986fbfa9f2,density_wasserstein,31.0
transformer_l,same_family_donor,family_7a300c986fbfa9f2,ioi_wasserstein,0.005834983498349835
transformer_l,same_family_donor,family_7a300c986fbfa9f2,duration_wasserstein,0.9696171617161718
transformer_l,same_family_donor,family_7a300c986fbfa9f2,pitch_interval_wasserstein,2.3897821782178212
transformer_l,clean,family_6f0024d47bda9a44,bar_pair_similarity,
transformer_l,clean,family_6f0024d47bda9a44,si_short,
transformer_l,clean,family_6f0024d47bda9a44,si_medium,
transformer_l,clean,family_6f0024d47bda9a44,si_long,
transformer_l,clean,family_6f0024d47bda9a44,motif_repetition_rate,0.0
transformer_l,clean,family_6f0024d47bda9a44,repeated_pattern_count,0.0
transformer_l,clean,family_6f0024d47bda9a44,mean_repeated_pattern_length,
transformer_l,clean,family_6f0024d47bda9a44,longest_repeated_pattern_length,0.0
transformer_l,clean,family_6f0024d47bda9a44,self_similarity_offdiag_mean,
transformer_l,clean,family_6f0024d47bda9a44,self_similarity_high_fraction,
transformer_l,clean,family_6f0024d47bda9a44,groove_consistency,
transformer_l,clean,family_6f0024d47bda9a44,grooving_pattern_similarity,
transformer_l,clean,family_6f0024d47bda9a44,ioi_mean,2.0428571428571427
transformer_l,clean,family_6f0024d47bda9a44,ioi_variance,0.7026077097505669
transformer_l,clean,family_6f0024d47bda9a44,ioi_entropy,0.9598822860953552
transformer_l,clean,family_6f0024d47bda9a44,ioi_jsd_to_receiver,0.2283048914416825
transformer_l,clean,family_6f0024d47bda9a44,duration_jsd_to_receiver,0.12276932518321763
transformer_l,clean,family_6f0024d47bda9a44,duration_entropy,1.8110238712196869
transformer_l,clean,family_6f0024d47bda9a44,onset_pattern_entropy,0.0
transformer_l,clean,family_6f0024d47bda9a44,rhythmic_density,25.0
transformer_l,clean,family_6f0024d47bda9a44,syncopation,
transformer_l,clean,family_6f0024d47bda9a44,pitch_class_entropy,2.4805188769833704
transformer_l,clean,family_6f0024d47bda9a44,pitch_class_histogram_jsd_to_receiver,0.34983196400133676
transformer_l,clean,family_6f0024d47bda9a44,scale_consistency,0.8746666666666667
transformer_l,clean,family_6f0024d47bda9a44,pitch_interval_mean,-0.1277777777777778
transformer_l,clean,family_6f0024d47bda9a44,pitch_interval_variance,177.38680555555555
transformer_l,clean,family_6f0024d47bda9a44,pitch_interval_jsd_to_receiver,0.47175927887713665
transformer_l,clean,family_6f0024d47bda9a44,pitch_range,30.666666666666668
transformer_l,clean,family_6f0024d47bda9a44,used_pitch_classes,7.266666666666667
transformer_l,clean,family_6f0024d47bda9a44,tonal_key_consistency,0.8746666666666667
transformer_l,clean,family_6f0024d47bda9a44,chord_progression_irregularity,
transformer_l,clean,family_6f0024d47bda9a44,chord_ngram_distribution,
transformer_l,clean,family_6f0024d47bda9a44,chord_transition_entropy,
transformer_l,clean,family_6f0024d47bda9a44,harmonic_tonal_distance,
transformer_l,clean,family_6f0024d47bda9a44,chord_diversity,
transformer_l,clean,family_6f0024d47bda9a44,note_density,25.0
transformer_l,clean,family_6f0024d47bda9a44,polyphony,5.337301587301587
transformer_l,clean,family_6f0024d47bda9a44,polyphony_rate,0.7852380952380954
transformer_l,clean,family_6f0024d47bda9a44,empty_beat_rate,0.6791666666666667
transformer_l,clean,family_6f0024d47bda9a44,empty_measure_rate,0.0
transformer_l,clean,family_6f0024d47bda9a44,qualified_note_ratio,1.0
transformer_l,clean,family_6f0024d47bda9a44,average_note_duration,2.384
transformer_l,clean,family_6f0024d47bda9a44,duration_variance,3.1494400000000002
transformer_l,clean,family_6f0024d47bda9a44,pitch_range,30.666666666666668
transformer_l,clean,family_6f0024d47bda9a44,used_pitch_classes,7.266666666666667
transformer_l,clean,family_6f0024d47bda9a44,notes_per_bar,25.0
transformer_l,clean,family_6f0024d47bda9a44,onset_density,0.32083333333333336
transformer_l,clean,family_6f0024d47bda9a44,pitch_class_jsd,0.34983196400133676
transformer_l,clean,family_6f0024d47bda9a44,pitch_interval_jsd,0.47175927887713665
transformer_l,clean,family_6f0024d47bda9a44,ioi_jsd,0.2283048914416825
transformer_l,clean,family_6f0024d47bda9a44,duration_jsd,0.12276932518321763
transformer_l,clean,family_6f0024d47bda9a44,density_wasserstein,13.0
transformer_l,clean,family_6f0024d47bda9a44,ioi_wasserstein,0.8306996699669967
transformer_l,clean,family_6f0024d47bda9a44,duration_wasserstein,0.6951221122112214
transformer_l,clean,family_6f0024d47bda9a44,pitch_interval_wasserstein,2.7020858085808594
transformer_l,unrelated_donor,family_6f0024d47bda9a44,bar_pair_similarity,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,si_short,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,si_medium,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,si_long,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,motif_repetition_rate,0.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,repeated_pattern_count,0.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,mean_repeated_pattern_length,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,longest_repeated_pattern_length,0.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,self_similarity_offdiag_mean,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,self_similarity_high_fraction,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,groove_consistency,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,grooving_pattern_similarity,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,ioi_mean,1.8104497354497355
transformer_l,unrelated_donor,family_6f0024d47bda9a44,ioi_variance,0.6885516397917192
transformer_l,unrelated_donor,family_6f0024d47bda9a44,ioi_entropy,1.1406904087541747
transformer_l,unrelated_donor,family_6f0024d47bda9a44,ioi_jsd_to_receiver,0.15064289360922214
transformer_l,unrelated_donor,family_6f0024d47bda9a44,duration_jsd_to_receiver,0.10086835316311449
transformer_l,unrelated_donor,family_6f0024d47bda9a44,duration_entropy,1.6971104853657448
transformer_l,unrelated_donor,family_6f0024d47bda9a44,onset_pattern_entropy,0.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,rhythmic_density,25.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,syncopation,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_class_entropy,2.639938825397479
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_class_histogram_jsd_to_receiver,0.32926325490684466
transformer_l,unrelated_donor,family_6f0024d47bda9a44,scale_consistency,0.8240000000000002
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_interval_mean,0.11666666666666668
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_interval_variance,172.66782407407405
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_interval_jsd_to_receiver,0.46224808887372176
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_range,30.2
transformer_l,unrelated_donor,family_6f0024d47bda9a44,used_pitch_classes,7.4
transformer_l,unrelated_donor,family_6f0024d47bda9a44,tonal_key_consistency,0.8240000000000002
transformer_l,unrelated_donor,family_6f0024d47bda9a44,chord_progression_irregularity,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,chord_ngram_distribution,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,chord_transition_entropy,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,harmonic_tonal_distance,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,chord_diversity,
transformer_l,unrelated_donor,family_6f0024d47bda9a44,note_density,25.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,polyphony,4.369708994708994
transformer_l,unrelated_donor,family_6f0024d47bda9a44,polyphony_rate,0.7050793650793652
transformer_l,unrelated_donor,family_6f0024d47bda9a44,empty_beat_rate,0.6208333333333333
transformer_l,unrelated_donor,family_6f0024d47bda9a44,empty_measure_rate,0.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,qualified_note_ratio,1.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,average_note_duration,2.0799999999999996
transformer_l,unrelated_donor,family_6f0024d47bda9a44,duration_variance,1.7943466666666668
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_range,30.2
transformer_l,unrelated_donor,family_6f0024d47bda9a44,used_pitch_classes,7.4
transformer_l,unrelated_donor,family_6f0024d47bda9a44,notes_per_bar,25.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,onset_density,0.37916666666666665
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_class_jsd,0.32926325490684466
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_interval_jsd,0.46224808887372176
transformer_l,unrelated_donor,family_6f0024d47bda9a44,ioi_jsd,0.15064289360922214
transformer_l,unrelated_donor,family_6f0024d47bda9a44,duration_jsd,0.10086835316311449
transformer_l,unrelated_donor,family_6f0024d47bda9a44,density_wasserstein,13.0
transformer_l,unrelated_donor,family_6f0024d47bda9a44,ioi_wasserstein,0.5199933993399339
transformer_l,unrelated_donor,family_6f0024d47bda9a44,duration_wasserstein,0.5405610561056108
transformer_l,unrelated_donor,family_6f0024d47bda9a44,pitch_interval_wasserstein,2.71697689768977
transformer_l,same_family_donor,family_6f0024d47bda9a44,bar_pair_similarity,
transformer_l,same_family_donor,family_6f0024d47bda9a44,si_short,
transformer_l,same_family_donor,family_6f0024d47bda9a44,si_medium,
transformer_l,same_family_donor,family_6f0024d47bda9a44,si_long,
transformer_l,same_family_donor,family_6f0024d47bda9a44,motif_repetition_rate,0.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,repeated_pattern_count,0.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,mean_repeated_pattern_length,
transformer_l,same_family_donor,family_6f0024d47bda9a44,longest_repeated_pattern_length,0.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,self_similarity_offdiag_mean,
transformer_l,same_family_donor,family_6f0024d47bda9a44,self_similarity_high_fraction,
transformer_l,same_family_donor,family_6f0024d47bda9a44,groove_consistency,
transformer_l,same_family_donor,family_6f0024d47bda9a44,grooving_pattern_similarity,
transformer_l,same_family_donor,family_6f0024d47bda9a44,ioi_mean,1.7996031746031744
transformer_l,same_family_donor,family_6f0024d47bda9a44,ioi_variance,0.7263959750566893
transformer_l,same_family_donor,family_6f0024d47bda9a44,ioi_entropy,1.0435194626807502
transformer_l,same_family_donor,family_6f0024d47bda9a44,ioi_jsd_to_receiver,0.1744754247462419
transformer_l,same_family_donor,family_6f0024d47bda9a44,duration_jsd_to_receiver,0.10404809705569429
transformer_l,same_family_donor,family_6f0024d47bda9a44,duration_entropy,1.7537843938263258
transformer_l,same_family_donor,family_6f0024d47bda9a44,onset_pattern_entropy,0.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,rhythmic_density,25.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,syncopation,
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_class_entropy,2.7042997615517685
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_class_histogram_jsd_to_receiver,0.34289438641651754
transformer_l,same_family_donor,family_6f0024d47bda9a44,scale_consistency,0.8240000000000001
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_interval_mean,0.11944444444444444
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_interval_variance,202.5508101851852
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_interval_jsd_to_receiver,0.5355516407620772
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_range,32.06666666666667
transformer_l,same_family_donor,family_6f0024d47bda9a44,used_pitch_classes,7.6
transformer_l,same_family_donor,family_6f0024d47bda9a44,tonal_key_consistency,0.8240000000000001
transformer_l,same_family_donor,family_6f0024d47bda9a44,chord_progression_irregularity,
transformer_l,same_family_donor,family_6f0024d47bda9a44,chord_ngram_distribution,
transformer_l,same_family_donor,family_6f0024d47bda9a44,chord_transition_entropy,
transformer_l,same_family_donor,family_6f0024d47bda9a44,harmonic_tonal_distance,
transformer_l,same_family_donor,family_6f0024d47bda9a44,chord_diversity,
transformer_l,same_family_donor,family_6f0024d47bda9a44,note_density,25.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,polyphony,4.470899470899471
transformer_l,same_family_donor,family_6f0024d47bda9a44,polyphony_rate,0.6532275132275133
transformer_l,same_family_donor,family_6f0024d47bda9a44,empty_beat_rate,0.625
transformer_l,same_family_donor,family_6f0024d47bda9a44,empty_measure_rate,0.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,qualified_note_ratio,1.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,average_note_duration,2.1253333333333333
transformer_l,same_family_donor,family_6f0024d47bda9a44,duration_variance,1.6277333333333333
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_range,32.06666666666667
transformer_l,same_family_donor,family_6f0024d47bda9a44,used_pitch_classes,7.6
transformer_l,same_family_donor,family_6f0024d47bda9a44,notes_per_bar,25.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,onset_density,0.375
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_class_jsd,0.34289438641651754
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_interval_jsd,0.5355516407620772
transformer_l,same_family_donor,family_6f0024d47bda9a44,ioi_jsd,0.1744754247462419
transformer_l,same_family_donor,family_6f0024d47bda9a44,duration_jsd,0.10404809705569429
transformer_l,same_family_donor,family_6f0024d47bda9a44,density_wasserstein,13.0
transformer_l,same_family_donor,family_6f0024d47bda9a44,ioi_wasserstein,0.5153597359735973
transformer_l,same_family_donor,family_6f0024d47bda9a44,duration_wasserstein,0.5503960396039606
transformer_l,same_family_donor,family_6f0024d47bda9a44,pitch_interval_wasserstein,2.60943894389439
transformer_l,clean,family_746d1e0c3274827f,bar_pair_similarity,
transformer_l,clean,family_746d1e0c3274827f,si_short,
transformer_l,clean,family_746d1e0c3274827f,si_medium,
transformer_l,clean,family_746d1e0c3274827f,si_long,
transformer_l,clean,family_746d1e0c3274827f,motif_repetition_rate,0.0
transformer_l,clean,family_746d1e0c3274827f,repeated_pattern_count,0.0
transformer_l,clean,family_746d1e0c3274827f,mean_repeated_pattern_length,
transformer_l,clean,family_746d1e0c3274827f,longest_repeated_pattern_length,0.0
transformer_l,clean,family_746d1e0c3274827f,self_similarity_offdiag_mean,
transformer_l,clean,family_746d1e0c3274827f,self_similarity_high_fraction,
transformer_l,clean,family_746d1e0c3274827f,groove_consistency,
transformer_l,clean,family_746d1e0c3274827f,grooving_pattern_similarity,
transformer_l,clean,family_746d1e0c3274827f,ioi_mean,2.0
transformer_l,clean,family_746d1e0c3274827f,ioi_variance,0.0
transformer_l,clean,family_746d1e0c3274827f,ioi_entropy,0.0
transformer_l,clean,family_746d1e0c3274827f,ioi_jsd_to_receiver,0.0
transformer_l,clean,family_746d1e0c3274827f,duration_jsd_to_receiver,0.2302821296185192
transformer_l,clean,family_746d1e0c3274827f,duration_entropy,1.4697897040096246
transformer_l,clean,family_746d1e0c3274827f,onset_pattern_entropy,0.0
transformer_l,clean,family_746d1e0c3274827f,rhythmic_density,25.0
transformer_l,clean,family_746d1e0c3274827f,syncopation,
transformer_l,clean,family_746d1e0c3274827f,pitch_class_entropy,2.002425286058087
transformer_l,clean,family_746d1e0c3274827f,pitch_class_histogram_jsd_to_receiver,0.34375452440127663
transformer_l,clean,family_746d1e0c3274827f,scale_consistency,0.9893333333333333
transformer_l,clean,family_746d1e0c3274827f,pitch_interval_mean,0.5416666666666666
transformer_l,clean,family_746d1e0c3274827f,pitch_interval_variance,307.2855324074074
transformer_l,clean,family_746d1e0c3274827f,pitch_interval_jsd_to_receiver,0.3681751221267653
transformer_l,clean,family_746d1e0c3274827f,pitch_range,35.2
transformer_l,clean,family_746d1e0c3274827f,used_pitch_classes,5.866666666666666
transformer_l,clean,family_746d1e0c3274827f,tonal_key_consistency,0.9893333333333333
transformer_l,clean,family_746d1e0c3274827f,chord_progression_irregularity,
transformer_l,clean,family_746d1e0c3274827f,chord_ngram_distribution,
transformer_l,clean,family_746d1e0c3274827f,chord_transition_entropy,
transformer_l,clean,family_746d1e0c3274827f,harmonic_tonal_distance,
transformer_l,clean,family_746d1e0c3274827f,chord_diversity,
transformer_l,clean,family_746d1e0c3274827f,note_density,25.0
transformer_l,clean,family_746d1e0c3274827f,polyphony,4.5
transformer_l,clean,family_746d1e0c3274827f,polyphony_rate,0.9888888888888889
transformer_l,clean,family_746d1e0c3274827f,empty_beat_rate,0.65
transformer_l,clean,family_746d1e0c3274827f,empty_measure_rate,0.0
transformer_l,clean,family_746d1e0c3274827f,qualified_note_ratio,1.0
transformer_l,clean,family_746d1e0c3274827f,average_note_duration,2.9066666666666667
transformer_l,clean,family_746d1e0c3274827f,duration_variance,12.735573333333333
transformer_l,clean,family_746d1e0c3274827f,pitch_range,35.2
transformer_l,clean,family_746d1e0c3274827f,used_pitch_classes,5.866666666666666
transformer_l,clean,family_746d1e0c3274827f,notes_per_bar,25.0
transformer_l,clean,family_746d1e0c3274827f,onset_density,0.35
transformer_l,clean,family_746d1e0c3274827f,pitch_class_jsd,0.34375452440127663
transformer_l,clean,family_746d1e0c3274827f,pitch_interval_jsd,0.3681751221267653
transformer_l,clean,family_746d1e0c3274827f,ioi_jsd,0.0
transformer_l,clean,family_746d1e0c3274827f,duration_jsd,0.2302821296185192
transformer_l,clean,family_746d1e0c3274827f,density_wasserstein,15.0
transformer_l,clean,family_746d1e0c3274827f,ioi_wasserstein,0.0
transformer_l,clean,family_746d1e0c3274827f,duration_wasserstein,0.7402640264026402
transformer_l,clean,family_746d1e0c3274827f,pitch_interval_wasserstein,2.889432343234323
transformer_l,unrelated_donor,family_746d1e0c3274827f,bar_pair_similarity,
transformer_l,unrelated_donor,family_746d1e0c3274827f,si_short,
transformer_l,unrelated_donor,family_746d1e0c3274827f,si_medium,
transformer_l,unrelated_donor,family_746d1e0c3274827f,si_long,
transformer_l,unrelated_donor,family_746d1e0c3274827f,motif_repetition_rate,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,repeated_pattern_count,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,mean_repeated_pattern_length,
transformer_l,unrelated_donor,family_746d1e0c3274827f,longest_repeated_pattern_length,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,self_similarity_offdiag_mean,
transformer_l,unrelated_donor,family_746d1e0c3274827f,self_similarity_high_fraction,
transformer_l,unrelated_donor,family_746d1e0c3274827f,groove_consistency,
transformer_l,unrelated_donor,family_746d1e0c3274827f,grooving_pattern_similarity,
transformer_l,unrelated_donor,family_746d1e0c3274827f,ioi_mean,2.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,ioi_variance,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,ioi_entropy,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,ioi_jsd_to_receiver,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,duration_jsd_to_receiver,0.20442518502180906
transformer_l,unrelated_donor,family_746d1e0c3274827f,duration_entropy,1.4202002262708266
transformer_l,unrelated_donor,family_746d1e0c3274827f,onset_pattern_entropy,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,rhythmic_density,25.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,syncopation,
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_class_entropy,1.8449954246423468
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_class_histogram_jsd_to_receiver,0.48444281190168803
transformer_l,unrelated_donor,family_746d1e0c3274827f,scale_consistency,0.9786666666666667
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_interval_mean,0.5305555555555556
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_interval_variance,323.92210648148153
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_interval_jsd_to_receiver,0.4136762111689044
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_range,37.06666666666667
transformer_l,unrelated_donor,family_746d1e0c3274827f,used_pitch_classes,5.333333333333333
transformer_l,unrelated_donor,family_746d1e0c3274827f,tonal_key_consistency,0.9786666666666667
transformer_l,unrelated_donor,family_746d1e0c3274827f,chord_progression_irregularity,
transformer_l,unrelated_donor,family_746d1e0c3274827f,chord_ngram_distribution,
transformer_l,unrelated_donor,family_746d1e0c3274827f,chord_transition_entropy,
transformer_l,unrelated_donor,family_746d1e0c3274827f,harmonic_tonal_distance,
transformer_l,unrelated_donor,family_746d1e0c3274827f,chord_diversity,
transformer_l,unrelated_donor,family_746d1e0c3274827f,note_density,25.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,polyphony,4.142857142857142
transformer_l,unrelated_donor,family_746d1e0c3274827f,polyphony_rate,0.9777777777777779
transformer_l,unrelated_donor,family_746d1e0c3274827f,empty_beat_rate,0.6208333333333333
transformer_l,unrelated_donor,family_746d1e0c3274827f,empty_measure_rate,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,qualified_note_ratio,1.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,average_note_duration,2.768
transformer_l,unrelated_donor,family_746d1e0c3274827f,duration_variance,11.345493333333335
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_range,37.06666666666667
transformer_l,unrelated_donor,family_746d1e0c3274827f,used_pitch_classes,5.333333333333333
transformer_l,unrelated_donor,family_746d1e0c3274827f,notes_per_bar,25.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,onset_density,0.37916666666666665
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_class_jsd,0.48444281190168803
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_interval_jsd,0.4136762111689044
transformer_l,unrelated_donor,family_746d1e0c3274827f,ioi_jsd,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,duration_jsd,0.20442518502180906
transformer_l,unrelated_donor,family_746d1e0c3274827f,density_wasserstein,15.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,ioi_wasserstein,0.0
transformer_l,unrelated_donor,family_746d1e0c3274827f,duration_wasserstein,0.6458481848184817
transformer_l,unrelated_donor,family_746d1e0c3274827f,pitch_interval_wasserstein,2.7608844884488444
transformer_l,same_family_donor,family_746d1e0c3274827f,bar_pair_similarity,
transformer_l,same_family_donor,family_746d1e0c3274827f,si_short,
transformer_l,same_family_donor,family_746d1e0c3274827f,si_medium,
transformer_l,same_family_donor,family_746d1e0c3274827f,si_long,
transformer_l,same_family_donor,family_746d1e0c3274827f,motif_repetition_rate,0.0
transformer_l,same_family_donor,family_746d1e0c3274827f,repeated_pattern_count,0.0
transformer_l,same_family_donor,family_746d1e0c3274827f,mean_repeated_pattern_length,
transformer_l,same_family_donor,family_746d1e0c3274827f,longest_repeated_pattern_length,0.0
transformer_l,same_family_donor,family_746d1e0c3274827f,self_similarity_offdiag_mean,
transformer_l,same_family_donor,family_746d1e0c3274827f,self_similarity_high_fraction,
transformer_l,same_family_donor,family_746d1e0c3274827f,groove_consistency,
transformer_l,same_family_donor,family_746d1e0c3274827f,grooving_pattern_similarity,
