condition,variant,seed,edge_recall_target,edge_recall_observed,fp_injection_ratio_target,fp_false_edge_count,fp_injection_ratio_observed,fp_formula,files_retained,reference_files,reference_families,reference_multi_member_families,residual_known_cross_split_family_count,residual_contaminated_test_family_rate,residual_contaminated_test_file_rate,split_train_ratio,split_validation_ratio,split_test_ratio,split_abs_ratio_error,split_ratio_l1_error,reassignment_fraction_vs_file_split,inferred_component_count,inferred_nontrivial_component_count,largest_inferred_component,component_size_median,component_size_p95,reference_family_recovery_rate,pairwise_relation_precision,pairwise_same_family_recall,pairwise_relation_f1,over_merge_component_count,over_merge_component_rate,under_split_reference_family_count,under_split_rate,runtime_s,peak_rss_mb_process
perfect_reference,upper_bound,20260819042,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.340315074400345,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04731326400360558,110.6796875
perfect_reference,upper_bound,20260819043,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33974944136737584,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.05252952800219646,110.6796875
perfect_reference,upper_bound,20260819044,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3404438819227043,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.0445243180001853,110.6796875
perfect_reference,upper_bound,20260819045,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33974944136737584,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.042633954995835666,110.6796875
perfect_reference,upper_bound,20260819046,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3400182570662127,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.043408690005890094,110.6796875
perfect_reference,upper_bound,20260819047,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.338696579880265,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04217531800532015,110.6796875
perfect_reference,upper_bound,20260819048,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33948622599559813,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04239808100101072,110.6796875
perfect_reference,upper_bound,20260819049,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3392622129132341,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04176690299937036,110.6796875
perfect_reference,upper_bound,20260819050,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3405222865015317,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.042816003995540086,110.6796875
perfect_reference,upper_bound,20260819051,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33971023907796216,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.045175926003139466,110.6796875
perfect_reference,upper_bound,20260819052,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.338192550444946,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04274238499783678,110.6796875
perfect_reference,upper_bound,20260819053,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3402982734191677,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04238064899982419,110.6796875
perfect_reference,upper_bound,20260819054,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34025907112975395,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04222675599885406,110.6796875
perfect_reference,upper_bound,20260819055,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34001265673915354,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.040684216997760814,110.6796875
perfect_reference,upper_bound,20260819056,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3399398524873853,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04234864799946081,110.6796875
perfect_reference,upper_bound,20260819057,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3407462995838957,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04251099999964936,110.6796875
perfect_reference,upper_bound,20260819058,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33947502534147994,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04233018199738581,110.6796875
perfect_reference,upper_bound,20260819059,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3399566534685626,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.043247859000985045,110.6796875
perfect_reference,upper_bound,20260819060,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34017506622386745,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04224753099697409,110.6796875
perfect_reference,upper_bound,20260819061,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3401022619720992,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04251114500220865,110.6796875
perfect_reference,upper_bound,20260819062,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3390606011391065,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04353097199782496,110.6796875
perfect_reference,upper_bound,20260819063,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33948062566853904,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.042123163999349345,110.6796875
perfect_reference,upper_bound,20260819064,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33962623417207566,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04343743500066921,110.6796875
perfect_reference,upper_bound,20260819065,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33955903024736644,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.03939456900116056,110.6796875
perfect_reference,upper_bound,20260819066,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3402198688403403,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04183363499760162,110.6796875
perfect_reference,upper_bound,20260819067,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3399342521603262,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04235108199645765,110.6796875
perfect_reference,upper_bound,20260819068,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33982224561914415,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.0446256959985476,110.6796875
perfect_reference,upper_bound,20260819069,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3407687008921321,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04270228400127962,110.6796875
perfect_reference,upper_bound,20260819070,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33904380015792923,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.039814915995521005,110.6796875
perfect_reference,upper_bound,20260819071,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33987824888973517,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04141664800408762,110.6796875
perfect_reference,upper_bound,20260819072,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33962063384501656,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04181415800121613,110.6796875
perfect_reference,upper_bound,20260819073,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34024787047563576,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04524908999883337,110.6796875
perfect_reference,upper_bound,20260819074,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3390718017932247,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04742688999976963,110.6796875
perfect_reference,upper_bound,20260819075,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3396766371156075,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04555636800068896,110.6796875
perfect_reference,upper_bound,20260819076,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3387413824967378,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.044807787002355326,110.6796875
perfect_reference,upper_bound,20260819077,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.340483084212118,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04606210900237784,110.6796875
perfect_reference,upper_bound,20260819078,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33981664529208505,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04556212899478851,110.6796875
perfect_reference,upper_bound,20260819079,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3393462178191206,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.045982914001797326,110.6796875
perfect_reference,upper_bound,20260819080,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3394190220708889,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04304997899453156,110.6796875
perfect_reference,upper_bound,20260819081,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3415751479886425,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04468155799986562,110.6796875
perfect_reference,upper_bound,20260819082,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33936861912735705,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.041692341001180466,110.6796875
perfect_reference,upper_bound,20260819083,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34119432574862374,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04180759000155376,110.6796875
perfect_reference,upper_bound,20260819084,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33979424398384867,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04355309400125407,110.6796875
perfect_reference,upper_bound,20260819085,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33979424398384867,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.042044200003147125,110.6796875
perfect_reference,upper_bound,20260819086,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33989504987091246,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.043460654000227805,110.6796875
perfect_reference,upper_bound,20260819087,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33988944954385336,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04198886899393983,110.6796875
perfect_reference,upper_bound,20260819088,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3402254691673994,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04249656399770174,110.6796875
perfect_reference,upper_bound,20260819089,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.340875107106255,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.043718207998608705,110.6796875
perfect_reference,upper_bound,20260819090,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34006866000974456,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.0439203659989289,110.6796875
perfect_reference,upper_bound,20260819091,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33988384921679426,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04209240099589806,110.6796875
perfect_reference,upper_bound,20260819092,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3406062914074182,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.041479097002593335,110.6796875
perfect_reference,upper_bound,20260819093,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34023106949445847,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04235449400584912,110.6796875
perfect_reference,upper_bound,20260819094,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34000145608503535,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04234899800212588,110.6796875
perfect_reference,upper_bound,20260819095,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33973824071325764,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.043696836997696664,110.6796875
perfect_reference,upper_bound,20260819096,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3396038328638393,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04163807399891084,110.6796875
perfect_reference,upper_bound,20260819097,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3391614070261703,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04370142100378871,110.6796875
perfect_reference,upper_bound,20260819098,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3389709959061609,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04145189400151139,110.6796875
perfect_reference,upper_bound,20260819099,1.0,1.0,0.0,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33967103678854843,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.04179073800332844,110.6796875
false_negative,edge_drop,20260819000,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3400238573932718,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.17931163900357205,111.75390625
false_negative,edge_drop,20260819001,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.34032627505446317,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.17883102600171696,114.50390625
false_negative,edge_drop,20260819002,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3401974675321039,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.18281968000519555,115.69140625
false_negative,edge_drop,20260819003,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.3403822783250542,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.19176499499735655,115.70703125
false_negative,edge_drop,20260819004,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33944702370618446,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.20991630900243763,115.81640625
false_negative,edge_drop,20260819005,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33937981978147524,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.1981445880010142,115.84375
false_negative,edge_drop,20260819006,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33974384104031674,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.21087661199999275,116.46875
false_negative,edge_drop,20260819007,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.33954782959324825,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.19542424300016137,117.09375
false_negative,edge_drop,20260819008,1.0,1.0,,0,0.0,false_positive_edges / (reference_positive_edges + false_positive_edges),178561,178561,140427,20797,0,0.0,0.0,0.8000011200654118,0.09999943996729409,0.09999943996729409,1.120065411752691e-06,2.2401308235886486e-06,0.339867048235617,140427,20797,66,2.0,6.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0.20791925700177671,117.09375
